DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;SQ_CANDIDATO;NR_ORDEM_CANDIDATO;CD_TIPO_BEM_CANDIDATO;DS_TIPO_BEM_CANDIDATO;DS_BEM_CANDIDATO;VR_BEM_CANDIDATO;DT_ULTIMA_ATUALIZACAO;HH_ULTIMA_ATUALIZACAO
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001029;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW KOMBI 1993;7500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001029;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;RENAULT LOGAN 1.6;13000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001029;3;61;Depósito bancário em conta corrente no País;SICOOB ALFREDO CHAVES CC;35000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001031;1;12;Casa;CASA RESIDENCIAL AVENIDA JOSE MARIA CAMILETE - MATILDE ALFREDO CHAVES - ES;400000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001031;2;13;Terreno;LOTE 550M² SITUADO EM  MATILDE - ALFREDO CHAVES - ES;150000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001031;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HILLUX 2011;100000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001031;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PICUP STRADA 2013;35000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001031;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG TITTAN 2010;3500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001033;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HONDA BIS 125 2007/2008;3000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001036;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO SHINERAY XY 150 GY 2011/2012;5000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001036;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FORD FOCUS 2013;56990,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001037;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI 2011/2012;30000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001037;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA FAN KS125 2013/2014;4500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001037;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI 2007/2008;25000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001038;1;13;Terreno;TERRENO 200M² RUA- FRANCISCO ANTONIO RUSSO, 31 BAIRRO FRANCISCO RUSSO NO QUAL ESTÃO CONSTRUIDOS 4 APARTAMENTOS;500000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001038;2;13;Terreno;TERRENO 280M² NA RUA DALVA TOGNERI SN. - BAIRRO SIRIBEIRA - ALFREDO CHAVES ES;500000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001038;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HONDA FIT ANO 2009;33000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001040;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG HONDA ANO 2000;1500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001040;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG HONDA 2015;5000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001040;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT SIENA 2011;25000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001040;4;13;Terreno;LOTE BAIRRO PORTINHO PIUMA ES;30000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001040;5;13;Terreno;LOTE SERRA DAS GRAÇAS ANCHIETA ES;10000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;1;61;Depósito bancário em conta corrente no País;BANCO DO BRASIL;1084,53;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;2;45;Aplicação de renda fixa (CDB, RDB e outros);BANCO DO BRASIL;6000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;3;61;Depósito bancário em conta corrente no País;SICOOB;1147,71;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;4;61;Depósito bancário em conta corrente no País;BANESTES;2193,36;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;5;13;Terreno;LOTE 10 NA ESTRADA DOIS IRMAOS ANCHIETA ES;60000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;6;13;Terreno;MAR DE TERRA MEDINDO 2360 M2 BAIRRO CACHOEIRINHA ALFREDO CHAVES ES;85000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001041;7;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEICULO VOLKSWAGEN 2003 MODELO GOL;15500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001044;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT PALIO 2010;14000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001044;2;13;Terreno;IMOVEL RURAL SITUADO EM CACHOEIRA ALTA ALFREDO CHAVES ES;80000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001045;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HONDA BIZ PLACA ODN2525 ANO 2012;4000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001046;1;13;Terreno;TERRENO RURAL EM SÃO SEBASTIAO ALFREDO CHAVES ES;80000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001046;2;13;Terreno;TERRENO RURAL EM SÃO JOAQUIM ALFREDO CHAVES ES;80000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001046;3;13;Terreno;TERENO RURAL EM RECREIO ALFREDO CHAVES ES;110000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001046;4;41;Caderneta de poupança;CAIXA ECONOMICA FEDERAL;5584,38;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001046;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;GOL TL MBV ANO 2016/2017 PLACA PPL 7928;48000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001048;1;13;Terreno;TERRENO RURAL 12,5 HA - SANTA LUZIA DE URÂNIA - ALFREDO CHAVES - ES;200000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001048;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI 2005/2006;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001048;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FORD KAR 2012/2013;18000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001049;1;13;Terreno;TERRENO RURAL 8 HA - RIO VEADO - SAGRADA FAMÍLIA - ALFREDO CHAVES - ES;60000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001049;2;12;Casa;CASA EM CACO DE POTE - ALFREDO CHAVES - ES;50000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001049;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG 150 - HONDA 2009;3000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001049;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG 150 HONDA 2013;7000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001049;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CHEVROLET SCORT 1992;3000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001050;1;12;Casa;CASA SITUADA NO MORRO DA DIVISA - ALFREDO CHAVES - ES;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001050;2;12;Casa;CASA SITUADA NO BAIRRO SANTA ROSA - GUARAPARI - ES;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001050;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;D20 CHEVROLET - 1990;20000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001050;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA CG 150 TITAN - 2015;8000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001051;1;13;Terreno;TERRENO COM 26,3 HA EM RIBEIRÃO DE SANTO ANTÔNIO - ALFREDO CHAVES - ES;500000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001051;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;GOL 2010;18000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001052;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;DOBLO FIAT 2008;39000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001052;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG FAN 2015;7500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001052;3;13;Terreno;LOTE COM 125 M2 RUA OSVALDO SAUDINO SN - ALFREDO CHAVES ES;80000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001058;1;13;Terreno;UMA AREA DE TERRA NA LOCALIDADE DE CACHOEIRINHA ALFREDO CHAVES ES;150000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001058;2;13;Terreno;TERRENO EM PIUMA ES;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001058;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMOVEL PALIO 2010;35500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001058;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CROSS FOX 2008;35000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001058;5;41;Caderneta de poupança;BANESTES;150000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;1;12;Casa;SITUADA A AVENIDA LAURO FERREIRA PINTO SN ALFREDO CHAVES;500000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;2;11;Apartamento;SITUADO NO BAIRRO ACAICA PIUMA ES;200000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;3;13;Terreno;O4 LOTES SITUADO NO LOTEAMENTO SANTA RITA ALFREDO CHAVES ES;120000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;4;13;Terreno;PARTE (1/4) DE UMA AREA MEDINDO 242.290 M2 SITUADO EM MATILDE ALFREDO CHAVES ES;50000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PALIO WK ADV ANO 2008;55500,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;6;11;Apartamento;SITUADO NO EDIFICO MAR DO ATLANTICO AV ROBERTO SIMÕES COSTA - JP- VITORIA/ES;100000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;7;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;RENAULT DUSTER 2012;60000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001059;8;45;Aplicação de renda fixa (CDB, RDB e outros);BANCO BANESTES;200000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001642;1;12;Casa;CASA EM ALFREDO CHAVES;200000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001642;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMÓVEL FIAT STRADA ADVENTURE;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001643;1;13;Terreno;LOTE EM MONTE AGHÁ NO MUNICÍPIO DE PIÚMA;150000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001643;2;11;Apartamento;SITUADO NA AVENIDA BEIRA MAR EM PIÚMA;150000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001643;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HILLUX 2014;110000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001644;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;GOL WV;10000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001644;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CAVALO MECANICO MERCEDES BENS 1938;40000,00;12/07/2018;16:35:38
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001645;1;13;Terreno;DOIS ALQUERES DE MATA EM GUARAPARI;50000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001645;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO CORSA HATCH/2008;13000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001645;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO FAN 150/2009;4000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001647;1;13;Terreno;LOTE EM MATILDE;20000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001647;2;12;Casa;CASA EM MATILDE;30000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001648;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CG 125 FAN/2001;2000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001648;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO CELTA 2010;20000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001648;3;13;Terreno;EM SÃO BENTO DE URANIO;300000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001648;4;12;Casa;SÃO BENTO DE URANIO;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001648;5;12;Casa;EM SÃO BENTO DE URANIO;100000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001650;1;12;Casa;RUA CAIS COSTA PINTO,CENTRO;200000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001650;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 CARRO FIAT PALIO/2007;18000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001650;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 VEICULO VOLKSWAGEN VOYAGE;33000,00;12/07/2018;16:35:39
18/02/2021;12:06:52;2016;2;Eleição Ordinária;220;Eleições Municipais 2016;02/10/2016;ES;56057;ALFREDO CHAVES;80000001669;1;13;Terreno;TERRENO NO CENTRO DA CIDADE;19800,00;12/07/2018;16:35:39
