"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947152;2;32;"Quotas ou quinhões de capital";"CAPITAL SOCIAL SICOOB";"96444,91";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947152;3;45;"Aplicação de renda fixa (CDB, RDB e outros)";"RENDA FIXA BANESTES";"8086,56";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947152;4;61;"Depósito bancário em conta corrente no País";"SALDO BANCARIO SICOOB";"9534,67";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947152;5;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE ";"200000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982692;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT SIENA EL 2012";"29000,00";"07/07/2026";"15:07:11"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947148;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA BIS 125";"17000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947148;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RENAULT SANDERO EXPR 1.0";"41000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002104371;1;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE NO BANCO BANESTES";"3623,79";"07/07/2026";"15:15:22"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002104371;2;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE NO BANCO SICOOB";"802,00";"07/07/2026";"15:15:22"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002104371;3;41;"Caderneta de poupança";"CONTA POUPANCA NO BANCO DO BRASIL";"15059,51";"07/07/2026";"15:15:22"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002104371;4;41;"Caderneta de poupança";"CONTA POUPANCA NO BANCO SICOOB";"574,74";"07/07/2026";"15:15:22"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002104371;5;97;"VGBL - Vida Gerador de Benefício Livre";"BRASILPREV SEGUROS E PREVIDENCIA SA, PREMIO VGBL";"9513,23";"07/07/2026";"15:15:22"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002230754;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"01 motocicleta honda cg 125 ano 2001";"5000,00";"07/07/2026";"15:17:35"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002230756;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Biz 125 ano 2015 ";"10000,00";"07/07/2026";"15:17:35"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002230756;2;1;"Prédio residencial";"01 IMÓVEL COM 03 PAV";"1900000,00";"07/07/2026";"15:17:35"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002230756;3;13;"Terreno";"imóvel sítio 30000m² ";"175000,00";"07/07/2026";"15:17:35"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947151;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Strada Ano 2022";"82000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947151;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto CG 160 ano 2020";"13000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947151;3;12;"Casa";"Casa em Matilde";"300000,00";"07/07/2026";"15:06:40"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;1;13;"Terreno";"LOTE ALFREDO CHAVES ES";"5000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;2;13;"Terreno";"TERRENO LOCALIZADO CACO DO POTE  ALFREDO CHAVES";"67120,84";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;3;13;"Terreno";"TERRENO EM ALFREDO CHAVES";"80000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;4;13;"Terreno";"TERRENO EM ESTRELA DO NORTE ALFREDO CHAVES";"50000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;5;13;"Terreno";"TERRENO EM ALFREDO CHAVES";"45000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;6;13;"Terreno";" TERRENO  EM ALFREDO CHAVES";"115756,57";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;7;13;"Terreno";"AREA RUAL EM CACO DO POTE ALFREDO CHAVES";"130000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;8;13;"Terreno";"FAZENDA ESTRELA DO NORTE";"10000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;9:21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CRF 230 2012";"11600,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;10;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO CRF 230 2017/2018";"14200,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;11;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHOTE TOYOTA HILLUX 2018";"230000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001982779;12;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"TOYOTA BANDEIRANTE 1997/1998";"30000,00";"07/07/2026";"15:07:17"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947277;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GOLF ANO 2002";"40000,00";"07/07/2026";"15:06:42"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80002230759;1;99;"OUTROS BENS E DIREITOS";"50% DO CAPITAL SOCIAL DA EMPRESA CENTRO DE FORMACAO
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;1;11;"Apartamento";"UM APARTAMENTO CONFORME REGISTRO NO CARTORIO DE MATILDE";"129000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;2;11;"Apartamento";"UM APARTAMENTO NA AV. GETULIO VARGAS ALFREDO CHAVES";"245000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;3;13;"Terreno";"TERRENO SITUADO NA RUA MOACIR SAUDINO ";"67537,29";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;4;13;"Terreno";"TERRENO URBANO RUA MOACIR SAUDINO N.. 319";"800000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;5;13;"Terreno";"LOTE SITUADO NA RUA EXP. OSVALDO SAUDINO";"800000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;6;13;"Terreno";"TERRENO RURAL EM RIO VEADO";"9000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;7;18;"Loja";"COMERCIAL SITUADO NA AV. GETULIO VARGAS N.. 826";"164126,30";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;8;32;"Quotas ou quinhões de capital";"SICOOB";"20350,26";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;9;32;"Quotas ou quinhões de capital";"QUOTA CAPITAL 50% EMPRESA VL EMPREEENDIMENTOS E LOCAÇÕES LTDA";"100000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;10;32;"Quotas ou quinhões de capital";"QUOTA CAPITAL 50% DA EMPRESA GRASSI E PIETRALONGA";"15000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;11;32;"Quotas ou quinhões de capital";"SICREDI";"241,96";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;12;41;"Caderneta de poupança";"BANESTES";"719,35";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;13;45;"Aplicação de renda fixa (CDB, RDB e outros)";"SICOOB";"16596,48";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;14;49;"Outras aplicações e Investimentos";"TITULO DE CAPITALIZAÇÃO ";"5163,49";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;15;45;"Aplicação de renda fixa (CDB, RDB e outros)";"APLICAÇÃO LCA SICOOB";"122506,99";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;16;45;"Aplicação de renda fixa (CDB, RDB e outros)";"APLICAÇÃO LCA SICREDI";"40000,00";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;17;61;"Depósito bancário em conta corrente no País";"BANESTES";"9578,02";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;18;61;"Depósito bancário em conta corrente no País";"SICOOB";"7179,62";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;19;61;"Depósito bancário em conta corrente no País";"SICREDI";"301,85";"07/07/2026";"15:06:51"
"26/08/2026";"02:15:54";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"ES";"56057";"ALFREDO CHAVES";80001947212;20;97;"VGBL - Vida Gerador de Benefício Livre";"PREMIOS VGBL";"92000,00";"07/07/2026";"15:06:51"
