DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;SQ_CANDIDATO;NR_ORDEM_CANDIDATO;CD_TIPO_BEM_CANDIDATO;DS_TIPO_BEM_CANDIDATO;DS_BEM_CANDIDATO;VR_BEM_CANDIDATO;DT_ULTIMA_ATUALIZACAO;HH_ULTIMA_ATUALIZACAO
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002224;3;13;Terreno;5 LOTES, R. MOACIR SAUDINO, ALF. CHAVES, LOT. STO ANTONIO, QD. C, REG 2-1 305, LV.2 E, FL. 140 REC. DE HERENÇA E DOAÇÃO NO VR. DE 6.500.000,00 EM 27/06/85 VR. EM DEZ./93 EM 20.000.000,00;102670,01;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002226;1;12;Casa;01 CASA RESIDENCIAL;200000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002227;1;39;Outras participações societárias;COTAS DA FARMÁCIA E DROGARIA BREDA E LOTÉRICA ALFREDO CHAVES LTDA;20000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000002229;1;12;Casa;UMA CASA EM DISTRITO DE SÃO SEBASTIÃO;40000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001076;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PA CARREGADEIRA 924 HCARTEPILLER 2011;280000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001076;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTONIVELADORA CLG 414 LIVGONG;320000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001076;3;13;Terreno;SITUADO 50% NA RUA ALFREDO VELTEN 361 BAIROO MONTE AGHA PIUMA ES;15000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001076;4;32;Quotas ou quinhões de capital;99% DO CAPITAL DA EMPRESA PIMA TERRAPLANAGEM LTDA EPP CNPJ N. 14.909.406/0001-04;150000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001076;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HILUX SW4 2008;98000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001078;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI ANO 2004;20000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001078;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;KOMBI 2002;15000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001078;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;GOL PLACA CCH 6900;11500,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001078;4;12;Casa;DUAS CASAS;100000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001078;5;13;Terreno;TERRA DE CULTIVO;20000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001079;1;12;Casa;CASA COM 180 M QUADRADOS NO BAIRRO SIRIBEIRA ALFREDO CHAVES -ESX;200000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001079;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FUSCA MODELO 93 COR BRANCA PLACA NRZ 6023;5000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001080;1;12;Casa;CASA DE 02 PAVIMENTOS;50000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;1;26;Linha telefônica;32691651;1640,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;2;32;Quotas ou quinhões de capital;DA FIRMA INDIVIDUAL EG BREDA ALMEIDA ME;10000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;3;61;Depósito bancário em conta corrente no País;BANCO DO BRASIL;7003,67;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;4;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HONDA CIVIC 2009 PLACA MSU 2296;40000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PARATI 2005 PLACA HEY 6040;15000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001081;6;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PARATI 1995 MQU 4308;11000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001083;1;12;Casa;CASA MEDINDO 244 METROS QUADRADOS;600000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001083;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;TOPIC MODELO ASIA M OTRS 97 PLACA MRP 9709;20000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001085;1;12;Casa;CASA RESIDENCIAL NA LOCALIDADE DE MATILDE;20000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001085;2;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO MODELO CG TITAN 2008 PLACA MSV 7901;5000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001085;3;13;Terreno;LOCALIDADE DE MATILDE MEDINDO 16/50;60000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001086;1;19;Outros bens imóveis;SITIO MONTE AZUL 1/3 DA POSSE DE 24 HECTARES;500000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001086;2;12;Casa;CASA LOCALIZADA NO BAIRRO SANTA RITA VILA VELHA NA RUA GUMERCINDO BAIAO N220 MEDINDO 90 METROS QUADRADOS;100000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001086;3;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO MODELO CG TITAN COR VERDE ANO 2002 PLACA MTN 0148;2500,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001087;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FORD KA ANO 1997;8000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001087;2;11;Apartamento;DE 3 QUARTOS NO CONDOMINI REGENCE SITUADO A RUA MARIA CARDOSO COM ALAMEDA DO ALMEIDA LOTES 01/12 QD.30 BAIRRO JARDIM DA LUZ , APARECIDA DE GOIANIA , SENDO 79,10M DE AREA PRIVATIVA E 27,8479M USO COMUM;30000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001087;3;95;Consórcio não contemplado;GOVESA CONTRATO DE ADESÃO NO. 71807 GOL CITY;12264,55;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001087;4;61;Depósito bancário em conta corrente no País;POUPANÇA;110,64;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;1;11;Apartamento;UM APT N.302, ED POSEIDON -VITORIA ES;30615,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;2;12;Casa;CASA RESIDENCIAL EM SAGRADA FAMILIA ALFREDO CHAVES ES;46534,80;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;3;19;Outros bens imóveis;DOIS LOTES NA RUA VICENTE S.FANTINE CARIACICA -ES;42861,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;4;19;Outros bens imóveis;1 LOTE NO BAIRRO PIOVEZAN - CARIACICA -ES VENDIDO PARA FRANCISCO DE ASSIS LUNGUINHO CAETANO CPF N.300.949.684-20;31984,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;5;19;Outros bens imóveis;LOTE EM MEAIPE - GUARAPARI;18369,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;6;19;Outros bens imóveis;LOTE -SANTA TEREZINHA ALFREDO CHAVES -ES;12246,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;7;19;Outros bens imóveis;UM LOTE NA QUADRA 15 CAMPO GRANDE - CARIACICA;36738,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;8;13;Terreno;MEDINDO 53,50 HECTARES SITUADO NO OROBÓ- PIUMA -ES;30000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;9;13;Terreno;TERRENO RURAL MEDINDO 55,27 HECTARES LOCALIZADO EM BOA VISTA NO MUNICIPIO DE PIUMA;30000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;10;19;Outros bens imóveis;FAZENDA SÃO JOÃO - ANCHIETA -ES;122460,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;11;19;Outros bens imóveis;SITIO EM INHAUMA -ANCHIETA -ES;97968,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;12;19;Outros bens imóveis;SITIO SÃO JOÃO -SAGRADA FAMILIA ALFREDO CHAVES ÉS;30615,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;13;19;Outros bens imóveis;SITIO JAMBO -SAGRADA FAMILIA ALFREDO CHAVES -ES;146952,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;14;19;Outros bens imóveis;SITIO COSTA GRACELI -RIO VEADO ALFREDO CHAVES -ES;37962,60;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;15;19;Outros bens imóveis;SITIO CACO DE POTE 1 -ALFREDO CHAVES -ES;14695,20;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;16;19;Outros bens imóveis;SITIO CACO DE POTE II ALFREDO CHAVES -ES;15919,80;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;17;19;Outros bens imóveis;SITIO AGA GRANDE -ITAPEMIRIM -ES;122460,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;18;19;Outros bens imóveis;SITIO SÃO JOÃO BOSCO- QUINTO TERRITORIO ALFREDO CHAVES -ES;56331,60;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;19;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PIK UP D20 ANO 1991 PLACA DX 7171;18369,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;20;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;TOYOTA /BAND. ANO FABR.1998, MODELO 1999 COR VERDE, DIESEL, PLACA MQQ 5588;26200,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;21;26;Linha telefônica;3269-1634 ALFREDO CHAVES-ES;2000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;22;45;Aplicação de renda fixa (CDB, RDB e outros);SICOOB INVEST;18544,98;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;23;17;Benfeitorias;262 CABEÇAS DE GADO;50000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;24;59;Outros créditos e poupança vinculados;SICOOB ALFREDO CHAVES-ES;14339,21;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;25;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FORD ECO SPORT XLS 1.6L COR PRATA PLCA MQD 7117;43638,66;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;26;45;Aplicação de renda fixa (CDB, RDB e outros);BANCO DO BRASIL;129861,28;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;27;11;Apartamento;26 APARTAMENTOS ADQUIRIDO POR PERMUTA EM 24/06/2010;3131666,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;28;2;Prédio comercial;LOTEAMENTO SANTA TEREZINHA ALFREDO CHAVES-ES;70000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001088;29;45;Aplicação de renda fixa (CDB, RDB e outros);SICOOB;91177,22;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001089;1;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;FIAT UNO ELETRONIC ANO 1995 PLACA LAX 7374;10000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001091;1;13;Terreno;TERREMO SITUADO EM SANTA MARIA DE ESTRELA DO NORTE AREA 7 ALQUEIRES EM COMUM COM SEU IRMÃO;17500,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001091;2;13;Terreno;TERRENO EM SANTA MARIA ESTRELA DO NORTE EM COMUM COM SEU IRMÃO;2500,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001091;3;12;Casa;AVENIDA GETULIO VARGAS ALFREDO CHAVES 50%;8500,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001091;4;61;Depósito bancário em conta corrente no País;BANESTES;1872,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001091;5;21;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VW/GOL 1.0 ANO 2010 BRANCA PLACA MSR 0632;33600,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001092;1;13;Terreno;TERRENO LOCALIDADE DE SÃO FRANCISCO DE URANIA DE 4 ALQUEIRES;200000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000012657;1;12;Casa;DUAS CASAS SITUADAS NA AV. DARCY DE PAULA GAIGHER, CACHOEIRINHA, ALFREDO CHAVES-ES;400000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000012657;2;13;Terreno;SETE ALQUEIRES DE TERRAS EM COMUM COM HERDEIROS DE DARCY DA PAULA GAIGHER, ALFREDO CHAVES-ES;210000,00;19/07/2019;11:48:29
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001111;1;19;Outros bens imóveis;LOTE COM CASA EM CONJUNTO COM IRMÃ EM IBITIRUI;43000,00;19/07/2019;11:48:28
23/07/2021;17:30:58;2012;2;Eleição Ordinária;47;ELEIÇÃO MUNICIPAL 2012;07/10/2012;ES;56057;ALFREDO CHAVES;80000001111;2;13;Terreno;TERRENO EM CONJUNTO COM IRMÃ NA LOCALIDADE DE IBITIRUI ALFREDO CHAVES -ES CONTENDO UMA CASA DE PARCEIRO AGRICOLA E UMA CASA CONSTRUIDA EM CONJUNTO COM GLEISON COUTINHO SENDO QUE A MESMA PERTENCE AOS D;180000,00;19/07/2019;11:48:28
