DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_SITUACAO_JULGAMENTO,DS_SITUACAO_JULGAMENTO,CD_SITUACAO_CASSACAO,DS_SITUACAO_CASSACAO,CD_SITUACAO_DCONST_DIPLOMA,DS_SITUACAO_DCONST_DIPLOMA,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,NR_FEDERACAO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,ST_VOTO_EM_TRANSITO,QT_VOTOS_NOMINAIS,NM_TIPO_DESTINACAO_VOTOS,QT_VOTOS_NOMINAIS_VALIDOS,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,LADO
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000666560,40000,NILTON CESAR BELMOK,NILTON BELMOK,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,40,PSB,Partido Socialista Brasileiro,-1,#NULO#,#NULO#,#NULO#,80000059654,PARTIDO ISOLADO,PSB,N,533,Válido,533,2,ELEITO POR QP,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000683714,51311,NARCISO DE ABREU GRASSI,NARCIZO GRASSI,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,51,PATRIOTA,Patriota,-1,#NULO#,#NULO#,#NULO#,80000062058,PARTIDO ISOLADO,PATRIOTA,N,530,Válido,530,3,ELEITO POR MÉDIA,nossos
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000666561,40111,CHARLES GAIGHER,CHARLES GAIGHER,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,40,PSB,Partido Socialista Brasileiro,-1,#NULO#,#NULO#,#NULO#,80000059654,PARTIDO ISOLADO,PSB,N,479,Válido,479,2,ELEITO POR QP,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000666564,40456,SERAFINO ANTONIO SIMONI,SERAFINO SIMONI,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,40,PSB,Partido Socialista Brasileiro,-1,#NULO#,#NULO#,#NULO#,80000059654,PARTIDO ISOLADO,PSB,N,437,Válido,437,2,ELEITO POR QP,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000666567,40789,ADILSON JOSE ROVETA,ADILSON ROVETA,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,40,PSB,Partido Socialista Brasileiro,-1,#NULO#,#NULO#,#NULO#,80000059654,PARTIDO ISOLADO,PSB,N,382,Válido,382,3,ELEITO POR MÉDIA,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000666641,45100,SERGIO BIANCHI,SERGIO BIANCHI,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,45,PSDB,Partido da Social Democracia Brasileira,-1,#NULO#,#NULO#,#NULO#,80000059662,PARTIDO ISOLADO,PSDB,N,347,Válido,347,2,ELEITO POR QP,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000683174,14123,HUGO LUIZ PICOLI MENEGHEL,HUGO LUIZ,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,14,PTB,Partido Trabalhista Brasileiro,-1,#NULO#,#NULO#,#NULO#,80000062328,PARTIDO ISOLADO,PTB,N,345,Válido,345,2,ELEITO POR QP,nossos
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000848888,11999,OSVALDO SGULMARO,OSVALDO SGULMARO,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,80000091373,PARTIDO ISOLADO,PP,N,338,Válido,338,3,ELEITO POR MÉDIA,adversarios
06/01/2026,16:45:04,2020,2,Eleição Ordinária,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,ES,56057,ALFREDO CHAVES,56057,ALFREDO CHAVES,12,13,Vereador,80000682931,10345,ARMANDO ZANATA INGLE RIBEIRO,ZANATA,#NULO,12,APTO,2,DEFERIDO,-3,#NE,-3,#NE,-3,#NE,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,80000062230,PARTIDO ISOLADO,REPUBLICANOS,N,193,Válido,193,2,ELEITO POR QP,nossos
